4.97146877512234E-02,1.26284928660537E-02,-3.09310009137034E-02,7.88926593609058E-03,2.34245726275442E-02,1.84609625202854E-02,3.60448962167882E-03,1.84426312774166E-02,1.1947566617676E-02,-1.27446048254673E-02,5.82372299954181E-02,-4.77023603189058E-02,-5.14939711788112E-02,-1.03244710131167E-02,3.15712141955052E-03,3.33989498882446E-02,-2.64903427457143E-02,-7.22407618144481E-03,-2.02153226433567E-02,4.5798999664117E-02,5.21685239609475E-02,2.15419565995229E-02,5.67997470158845E-02,8.86645731204162E-03,1.54942868839433E-02,7.25671194191112E-03,8.83512918944128E-03,-5.74773807555795E-02,-3.72129643448701E-02,-4.12678281291619E-02,3.43448458288591E-02,2.52869099236869E-02,6.20856922520089E-02,3.74953238883725E-02,1.67718665408665E-01,1.60680340765499E-01,1.53651160128007E-01,1.77752513836778E-01,1.14650945444003E-01,1.17294641207526E-01,1.38362590073732E-01,1.8464943526044E-01,2.24117767190973E-01,1.85592122643326E-01,1.16634414547791E-01,1.92328451725323E-01,1.77203359079538E-01,1.21564099046732E-01,1.68458781750771E-01,1.45514141787107E-01,1.83134720696593E-01,2.13335709879596E-01,1.43268230456758E-01,1.40447928572364E-01,1.85580214357138E-01,1.74374232578406E-01,1.25291896692707E-01,2.11518423514903E-01,1.58251915809726E-01,1.90240123743231E-01,1.59295162988647E-01,1.4018854537409E-01,1.94136997166309E-01,1.78388705110655E-01,2.21221691123059E-01,2.09163609057368E-01,-6.44715085053602E-03,3.90621584450363E-02,-9.16222880063089E-03,2.9486071398585E-02,1.68950821688652E-03,2.54599349431154E-02,2.70213327282678E-02,2.2841049836596E-02,-3.191233702456E-02,-3.01785678980749E-02,1.89414353666629E-02,2.47191968730174E-02,-2.35576786236588E-02,-1.07488021485362E-02,-1.68666887354367E-02,-1.68516542665963E-02,1.83125103163598E-02,8.97551549555576E-03,1.92502295785831E-02,3.93100908191834E-02,-8.85378190811312E-03,4.54318522448462E-02,1.77505157887644E-03,-2.50900324749205E-02,-7.31144732559756E-02,-3.03852035385611E-02,4.68886657400401E-02,-3.94712315853853E-02,9.62129659130953E-03,-7.31462708033975E-03,-1.63346933756001E-02,5.70644341644594E-02,2.66825606923785E-02,1.55272068102914E-02
-3.19625428540449E-02,9.75674614468516E-03,-3.25572150713908E-03,-2.06282208146813E-02,-3.3132343344245E-02,-2.00150459466918E-02,-3.05292514027092E-02,-3.41223994035413E-02,-1.27761300634173E-02,-1.82669543188546E-02,4.09296696105843E-02,4.18023373074277E-02,-1.25756772051562E-03,7.76231551101498E-03,-1.81426975104653E-02,2.92392281022998E-02,2.66574290881728E-02,1.97882515089521E-02,-1.42484919500493E-02,-2.23533323810069E-02,-2.40337334318264E-02,7.51477875597855E-03,4.69748018528713E-02,-6.04675265900586E-03,-4.81389802716398E-02,8.69928508246746E-03,-2.00198941430747E-02,-4.50180386746993E-02,5.29870877830235E-02,7.88567559690892E-03,3.72588579004579E-02,8.58618720454645E-03,-5.06789557437298E-04,6.57986869321536E-03,1.6462903446476E-01,1.58019898473224E-01,1.41250603281996E-01,1.85123022033929E-01,1.94030885366769E-01,2.14274383926415E-01,1.34753616857647E-01,1.45997206946375E-01,1.63332835092098E-01,1.43190436901694E-01,1.56871376859526E-01,1.58253663095207E-01,2.47445338899159E-01,1.42040895249918E-01,1.86308819055396E-01,1.6448761608423E-01,1.64897605324206E-01,1.63977231731019E-01,1.57572179187796E-01,1.30077346268684E-01,1.41858060726412E-01,1.7617668292959E-01,1.6342796944682E-01,1.81080130588469E-01,2.59566354845631E-01,2.0704468693374E-01,9.38339739211977E-02,1.53538667048038E-01,1.32388911324406E-01,1.71951131614641E-01,1.84562730134336E-01,1.92048242404431E-01,-1.38265944760526E-02,4.75845761581022E-02,3.07098912837379E-02,4.46686560006198E-02,-8.09533754795004E-02,-1.72331578529772E-02,-4.34193968757134E-02,4.71136379770717E-04,3.91696112938015E-02,-2.18520781101913E-03,1.8585899767254E-02,-4.77085905160086E-02,5.13192304598231E-02,-2.36380188727832E-02,3.01270169755176E-02,2.98563666832114E-02,-1.43392410997172E-02,6.78520345583681E-03,3.24417751880357E-02,-2.09025499812105E-02,2.93896545553983E-02,-4.41962838232375E-02,3.13344656029333E-03,-1.5291050918062E-02,-3.63395631971243E-02,3.673396424076E-02,-1.85681720955315E-02,-4.07665943530879E-02,-2.65364587955852E-02,2.05614235284085E-02,-3.67504699282959E-03,2.20785830411078E-02,-1.12916668006235E-02,6.93274921018857E-02
1.93934216599188E-01,1.44957041897455E-01,1.60770829255577E-01,1.27777950650227E-01,1.4154342848042E-01,1.96432755756716E-01,1.49213254899867E-01,1.66704400013254E-01,1.75947147726154E-01,2.00395922566983E-01,1.46581043671729E-01,1.47609492928262E-01,1.60364455726141E-01,1.63942964474806E-01,1.75415207198218E-01,1.68635513698394E-01,1.84303707580299E-01,1.24553639039954E-01,1.65382864965671E-01,1.67687887055014E-01,1.30082862124269E-01,9.69934916250505E-02,2.05138226206309E-01,2.09734846194149E-01,1.98670150583395E-01,1.44402747732322E-01,1.73197395810645E-01,1.7791992834788E-01,2.11958512199696E-01,1.52668595117374E-01,1.59413116806545E-01,1.46425353599031E-01,1.88575563680134E-01,4.1273714388275E-02,-9.43638864509814E-03,4.18606201427299E-02,6.44589453541084E-02,-3.75471420918565E-03,2.28805467872427E-03,2.78208362120837E-03,-5.35298982753814E-02,3.18107708606329E-03,-4.10790528746441E-02,-1.01847539041052E-02,3.95784254521866E-02,-4.31942565827275E-02,1.97076012105132E-03,-2.77205576965319E-02,1.79254002519119E-02,6.51164414370536E-02,3.87693044320477E-02,-9.74712780704971E-04,1.35557674924663E-02,3.2021179618249E-02,3.38133666813331E-02,-1.20990579689038E-02,5.14655726071044E-02,-8.42491437814519E-03,-5.88929807204154E-02,-2.72945277122159E-03,-5.06090315144726E-02,-1.24598286982279E-02,-6.28045878086995E-02,-8.93919141878466E-03,-1.80756016037137E-03,-6.31303112983363E-02,7.9916867374841E-03,8.56084962737307E-02,-3.32380361064903E-02,-6.59069014681491E-04,-2.21581144693592E-03,-6.79878239564025E-03,6.40134998041693E-02,-1.54933486050736E-02,-5.60628660318667E-03,-2.72736819133441E-02,-1.69248964238223E-02,3.95701746647157E-03,2.18990947530045E-02,-9.48400195642434E-03,1.29264887723582E-02,-1.64125660334887E-02,-4.91353805326829E-02,1.72254456684918E-03,-4.31940192755424E-02,-4.69881767045749E-02,2.85885946735093E-02,-8.06841911660244E-03,5.56458758228902E-02,1.25434812175427E-02,5.36898191691523E-03,5.67726204356736E-02,2.44943219508126E-02,-3.6780656672209E-03,-2.1036537770833E-02,1.34282386311042E-03,1.86911362332814E-02,3.97260158553321E-02,-2.08932906369886E-02,-1.03324433861912E-03
-4.75963197440983E-02,6.68346325372178E-02,-3.40806642261126E-02,1.78134811538231E-02,7.84468319220953E-03,2.39766347718153E-02,1.14811162726106E-02,8.93067670088779E-03,9.36150059078525E-04,-1.69298371292584E-02,-3.90901341555772E-02,4.91050665751947E-02,1.97870882900557E-02,-5.71519397370475E-03,-2.50441471817317E-03,1.15415175109253E-02,3.48248055979676E-02,2.87548401614723E-03,3.03100649184341E-02,2.54012864892092E-02,-2.61048141316369E-02,1.11869601227594E-02,-5.21767080874875E-03,9.91419549422379E-03,-3.23333232907209E-02,5.34550136555071E-03,1.36234247931061E-02,4.18145276848696E-03,-8.99340276699445E-03,-1.138486390842E-03,1.06296930327343E-02,-1.20277485675758E-02,-1.95145232149178E-02,-5.24874039303318E-03,2.47644791684147E-01,1.63124047888284E-01,1.55436591040724E-01,1.60657817281638E-01,2.10596264967957E-01,1.27602770059689E-01,1.01416036336668E-01,1.86818119507453E-01,1.31827260147599E-01,1.81597131612659E-01,1.18692366018066E-01,1.94537908740874E-01,1.69788895502157E-01,1.60718596395942E-01,1.98119078813759E-01,1.53185828455561E-01,1.1420707352018E-01,1.69084416202183E-01,1.17216046975763E-01,1.7084402282718E-01,2.3644859445303E-01,2.26529226218658E-01,1.67418340035448E-01,1.61302817324472E-01,1.82538037878403E-01,1.16883391945045E-01,2.18784759909474E-01,2.01888884659653E-01,1.82545389145813E-01,1.67703552514273E-01,1.42013119464507E-01,1.36840359490499E-01,4.03143089955917E-02,5.51800333685208E-02,-3.15498662458391E-02,-5.61697088750932E-03,1.77504628476117E-02,-1.68099916265399E-02,1.21952094560878E-02,-2.26841941684153E-02,-1.62402224840278E-02,7.08818109483807E-02,-5.62120486799659E-02,-3.22117586158314E-02,5.75648071077643E-02,2.95369130039858E-02,-5.3896678843372E-03,1.90461933531293E-02,1.30119764433406E-02,1.56918061920092E-02,-1.61969881948422E-02,1.02552398433339E-02,-3.52602541828472E-02,2.52190883350105E-02,-1.07117531941878E-02,3.49688013851551E-03,-5.80173498087098E-02,-5.57528533012004E-02,-3.11595205405107E-02,-8.95936983185643E-03,3.5468607547184E-02,1.13218028711202E-02,-1.00524363800273E-02,3.66843380800908E-02,-3.26618972747209E-02,8.51837037335623E-05
-9.14289436256194E-03,-1.88350639596116E-02,-2.24511372819357E-02,-3.13677093241579E-02,-3.92001293000949E-03,2.6218451185083E-03,4.96524246035908E-02,3.16915767404774E-03,1.3176370442314E-02,-3.98232218631407E-02,-1.17731231953837E-02,2.37144746093946E-02,-8.42420824947242E-03,-1.34013532075399E-02,5.85520997786667E-04,6.38325012865179E-02,4.25336041573944E-02,-3.729620573162E-02,4.91845733373934E-02,1.41305386105883E-02,-9.6303365853538E-02,6.14658543481149E-03,3.4866098863447E-02,4.60519480588492E-02,-1.96695038825166E-03,-4.87554896602142E-03,-3.1867530680731E-02,-1.25990019700057E-02,2.90818699026291E-02,3.28937834589912E-02,3.38293331031301E-03,-1.81148003931918E-02,-8.38441830494018E-03,-1.48989919772362E-02,1.96494938381357E-01,2.10149947844998E-01,1.44863879726195E-01,1.77531955506342E-01,1.49825545349795E-01,1.37516363032015E-01,1.75706963516281E-01,2.0323680866664E-01,1.73884286173409E-01,2.1934235194827E-01,1.66951370448094E-01,1.45389321881199E-01,1.64058017853948E-01,2.43912586245986E-01,2.04332811287809E-01,1.44088100340487E-01,1.94501641728431E-01,1.44446236741337E-01,1.42537633436455E-01,1.14480154955326E-01,1.32795906238412E-01,1.40509093158275E-01,1.79961624230539E-01,1.38408841254869E-01,1.22452946158495E-01,1.58390264497936E-01,2.08390914786209E-01,1.20418426379561E-01,1.87052062058437E-01,1.49317226165925E-01,2.05060537954199E-01,1.78002779070529E-01,1.57472679777239E-02,-5.65110343070343E-03,-3.79967225885074E-03,3.82735144651E-02,-2.790525141435E-02,1.41997531295638E-03,-2.29135448195436E-02,-1.97779087252178E-02,3.81937725495872E-02,-1.68860637686347E-02,2.92620909677024E-02,1.0937693608051E-02,2.08147952085742E-02,2.86174352934912E-03,-6.40623606768085E-02,-2.41350221575398E-02,-5.07869609918933E-02,1.17932753722656E-02,1.02659925168781E-02,-1.42695875896723E-02,2.71493179303948E-02,-2.46431919048158E-02,-1.39469790683131E-02,3.0074559953295E-02,-3.72072269988904E-02,3.83725954150637E-03,-1.54945636317603E-02,3.80027815334078E-02,-4.62669435541818E-02,-1.09801543984214E-02,-3.2841415406854E-03,-2.46187174237105E-02,-2.13366040416359E-02,-9.0608430897783E-02
1.8115546455053E-01,1.47220778632419E-01,1.65207288769112E-01,1.55628983319458E-01,1.28184902278503E-01,1.51394195204485E-01,1.29849281900516E-01,1.34263158966083E-01,1.68176913524679E-01,1.24029646694122E-01,1.51630694210299E-01,1.71732781289432E-01,1.91327795681935E-01,1.60089057422697E-01,2.01922250599396E-01,1.60986764136641E-01,1.67689251206508E-01,1.08759065758398E-01,1.70790306169205E-01,2.37774363124666E-01,1.2318019562322E-01,1.24301511089225E-01,1.9746914024582E-01,1.72089428079614E-01,1.96038939893305E-01,2.47459482660133E-01,1.52672921827581E-01,1.67868289468799E-01,1.60828741800775E-01,1.44416295134767E-01,2.20588398026546E-01,1.97417082802497E-01,1.45191144119763E-01,-3.94667644833415E-02,9.31932759654275E-03,2.20863097170109E-02,-8.17316483385781E-03,-1.72844798536645E-02,4.83007704878745E-02,-2.15462013819572E-02,-5.16742215755181E-03,2.35615199087977E-02,1.78288211747101E-02,3.61502738736517E-03,-1.77506817100129E-03,2.69343335958554E-02,3.74482526170348E-02,-2.46725868607632E-02,4.3189400223606E-03,-1.83393476841035E-02,-1.78774693201048E-02,-7.2547309705649E-03,4.26030675014048E-02,-9.21006711296444E-03,7.36927523695247E-03,-2.58509218572598E-02,6.43939257117164E-03,1.63356696137218E-02,7.29117934773979E-03,1.63315431981973E-02,-3.92546401635671E-02,2.82616076845605E-04,2.60138605099072E-03,-6.78758240683041E-02,-4.8372756498317E-02,1.63330588275195E-02,-2.90025565364235E-02,7.83833798838157E-03,-3.12898459392223E-03,-6.71201543883959E-02,-6.82251210149005E-03,-3.84736145147197E-02,-4.65634044100568E-02,2.70537248428711E-02,-4.77739868225172E-03,4.14263210736814E-02,-8.42741281335464E-03,-5.07276530249223E-02,-7.98978103876935E-02,-4.74093421767081E-02,1.34179190493687E-02,9.6827166251173E-03,5.84294207988884E-02,-3.66916464979393E-03,-8.40600664464694E-03,1.29326522759735E-02,-2.99430406948582E-02,-3.91201659995488E-02,-2.12849646232429E-02,-2.76186037812348E-03,-6.548827215437E-03,-7.67812987480575E-02,1.0741107945608E-02,3.48763531412133E-03,4.12181047730051E-02,-1.48225468927182E-02,5.35890481660644E-02,-6.73069225220799E-03,-6.99536274663594E-03,2.96493961330268E-02
1.50410713360166E-01,1.12498844064868E-01,1.53244571925888E-01,9.86120729025624E-02,1.48435438127198E-01,7.74809385500029E-02,1.78707450375228E-01,1.48969970621091E-01,1.9667493735474E-01,1.5118328486446E-01,1.69778586889285E-01,1.72435378626997E-01,1.64078497209139E-01,1.45799301821536E-01,1.20108943587693E-01,2.22665204111987E-01,1.15473794340082E-01,2.19999229427599E-01,1.90660346564763E-01,2.23413932167284E-01,1.61570668814989E-01,1.26116958752703E-01,1.97098150256775E-01,1.53139551505646E-01,1.6546929084942E-01,1.87368795806624E-01,1.96704189761557E-01,1.46698387800719E-01,1.67379531914396E-01,1.8403430548535E-01,2.15902480429519E-01,1.9651943742146E-01,1.987013285194E-01,-4.43907007859949E-02,2.15311234752483E-02,-1.31071731111311E-02,2.94102070182305E-03,-4.28889727611522E-02,6.57791597102915E-03,-2.36211759522374E-02,2.53674939388273E-03,1.03230639898402E-02,6.56082692229231E-02,6.13300436357473E-03,2.255843466266E-02,-3.18976223610355E-02,-1.5945620970314E-02,7.74641457158348E-04,-4.95307816836589E-02,-3.51794136928169E-03,1.28265474432092E-02,1.86325468773803E-02,2.78081269399435E-02,4.74849424508332E-03,2.62136388028447E-02,8.73378825659915E-03,7.42055792779547E-03,-1.98451261648727E-03,-3.35923481516906E-03,8.76150589005432E-03,-9.18133854836909E-03,1.50591379315088E-02,4.18827749645245E-03,9.4345247555861E-03,5.90555683456418E-04,-1.90983979363796E-02,-1.3504612914552E-02,2.40623942465414E-02,-2.73023049974241E-02,-1.11188494994352E-02,2.71447133773022E-02,3.73970782670916E-03,-1.43456192594744E-03,1.02870107500988E-03,1.87809401547431E-02,2.38028494851351E-02,1.15435977792843E-02,-1.59624158078897E-02,-2.88941410626754E-02,3.04186496746973E-02,-2.03928871929488E-03,-1.41591879042818E-01,4.1855045831777E-03,6.81324004148757E-03,-2.79193432543977E-03,1.2592590183938E-02,3.33661399396711E-03,6.36835780907569E-02,-9.42067479142077E-03,-4.22359587723436E-02,-3.71714826992249E-02,3.82918388086523E-03,2.64718789866087E-02,-1.6149554153325E-02,-1.39196749990616E-02,-2.57508266612228E-02,-3.8807489683679E-02,3.49303926870813E-02,1.09598700819615E-02,3.10439359445624E-02
2.03524636006546E-01,1.39836933706624E-01,2.51172909237685E-01,1.49065944621141E-01,1.53982656646902E-01,1.73440299729193E-01,1.45472776285585E-01,1.49789290500335E-01,1.98761308800008E-01,1.43212001742961E-01,1.37684772150843E-01,1.702552029787E-01,1.58460069786093E-01,2.25395956362506E-01,1.48362652365534E-01,1.42758273421867E-01,2.14135867928769E-01,1.66994963631449E-01,9.61428678658909E-02,2.00325947649897E-01,1.74356010568926E-01,1.23162370558465E-01,1.95578147866038E-01,1.59314977955471E-01,1.36652578146229E-01,1.6625855976403E-01,1.18673317909355E-01,1.64087924256485E-01,1.39131748776978E-01,1.60861592904603E-01,1.81654677063386E-01,1.8899605215137E-01,1.79831224871262E-01,1.00638846585805E-02,2.29445034003482E-02,-5.45833260978413E-02,-2.45012509356941E-02,3.05628352579896E-02,2.24327151932383E-02,2.84111735810939E-02,-1.05385664169117E-02,-1.67171451719097E-02,-2.23065979982131E-02,3.48061100390445E-02,-2.8678491669344E-02,3.53853769387345E-03,2.08255844575646E-02,-6.31151483964298E-03,4.6964408876264E-02,-4.31267341262968E-03,-6.71951945090929E-04,1.98965741646977E-02,4.13218013976563E-02,-2.17748133161008E-02,-1.69845820565351E-02,-2.37306213044842E-02,-2.4229354075979E-02,4.62807762952616E-02,-3.42601234034449E-02,3.75789222105322E-02,-2.40220446163565E-02,1.80553883710828E-02,9.30268411838886E-03,-2.06849263735264E-02,1.94431062780992E-02,-3.20922731638366E-02,2.27347696425882E-02,2.28664961611794E-02,4.84996167942204E-02,-1.52909067914718E-02,2.38672820877715E-02,-3.91410205680936E-02,-1.87185911619175E-02,-3.53721557349837E-02,3.27251180878166E-02,-7.09024430049119E-02,-1.36997475099383E-02,-3.18302461996741E-02,-9.00301993450858E-02,-5.98127629889956E-02,8.6269381203732E-03,7.98992627374713E-02,-3.29876432185704E-02,3.14744149900144E-02,1.21000440200882E-02,5.4650497667566E-03,-2.71110701092688E-02,-3.94922692811019E-03,-1.8739316804487E-03,-2.59313875388877E-02,2.23988358381433E-02,1.04542071102845E-02,3.46000142722158E-02,-1.87677823318573E-02,-3.15809163630317E-03,9.7673861040461E-03,-2.1785377579022E-02,2.23980978266496E-02,7.59345218975169E-05,-2.79390848157628E-02
-3.90388848670698E-02,-2.75336525853298E-02,-2.10641611503815E-02,1.38828379721553E-02,4.86699559775948E-03,1.54867320758927E-02,-2.59673542408531E-03,1.29290641913582E-02,-2.27745984992284E-02,1.82885084757578E-02,-1.67779223632725E-02,-1.55788140489631E-02,3.09624014296187E-02,5.19087800367268E-02,-2.46929023935689E-02,2.8535673823408E-04,-1.29551149184027E-02,-6.30544917880277E-03,3.7310802724164E-02,1.10775936205213E-02,5.22990238771458E-02,-4.60284433001111E-02,5.41328675999437E-02,4.3950542469004E-02,-3.34453324517421E-02,-6.86262707716535E-02,3.10269848302341E-02,1.05702406884785E-02,1.41327013802458E-02,-1.41993513127291E-02,5.38931761738166E-02,6.25070408651683E-03,-6.80159353833651E-03,3.77196750418165E-02,1.53853303159273E-01,1.64662836705055E-01,1.95805449814343E-01,1.53144701602546E-01,1.87235881424064E-01,1.34953480808725E-01,1.44270210682887E-01,1.5951271851657E-01,2.12422927786812E-01,1.33681636444536E-01,1.74621408141198E-01,1.75592602604638E-01,1.62724265675762E-01,1.37111184364147E-01,1.81779851467844E-01,2.35430691679929E-01,1.51547530503166E-01,2.0202996819849E-01,1.9341971615257E-01,1.32247938815267E-01,1.47144131405345E-01,1.04999680996615E-01,1.98929020242138E-01,1.47793220040759E-01,1.7375286005223E-01,2.14660562372742E-01,1.56193734692577E-01,1.81277366731917E-01,1.76957186485594E-01,1.43291239622102E-01,1.641911655671E-01,1.78773064260818E-01,-6.65101821590004E-03,1.12772609327454E-02,7.83050588059292E-02,-8.66373168265235E-03,8.12428921710016E-03,6.88376488426835E-02,-3.20011281785456E-02,-4.40610284694783E-03,-2.46506537472786E-02,1.01967789315064E-03,4.27287003847992E-03,-2.1254920905824E-02,-1.10504881362164E-02,-1.05662641094388E-02,-7.71207529191079E-02,-6.70060799759136E-03,-2.42151776898793E-02,-6.24035728765729E-02,5.30108129393739E-02,-5.89533935383224E-02,-2.52965133481166E-02,1.83545427672E-02,7.58798432014635E-03,-1.87309327783778E-02,-1.98511924321178E-02,3.56642275850017E-02,-2.54686994530574E-02,-1.33381934164481E-02,-2.96256108728442E-02,2.01959302069517E-02,-6.35015747363021E-02,-1.65264306404399E-02,-2.13560920054678E-02,-1.95841415954079E-02
1.90303211813813E-02,-2.78875644100901E-02,1.15202643728047E-02,1.60838632189447E-02,9.56095286272712E-03,-2.34901323402167E-02,-2.11237651071114E-02,3.2709109828723E-03,-3.40245982010474E-02,4.63412487678482E-02,-3.23138740852566E-02,-7.42188634306648E-03,3.25276583303076E-02,8.75796345098353E-03,-6.46470954554373E-02,2.54456502176083E-02,-6.56205232648371E-04,9.419205089541E-02,5.38788926190177E-04,4.44090983304453E-02,-4.31106227982384E-03,-1.81853797974513E-02,4.83648241757951E-02,-1.6187965153391E-02,-9.24511189932613E-03,-8.13215501557779E-03,-2.36216641851565E-02,3.92242941565413E-02,1.87686280799374E-02,9.43776030495793E-03,5.70972932967536E-03,-1.62419993349663E-02,2.13757074436584E-02,1.15526113281732E-03,1.71313007991717E-01,1.74417949270273E-01,1.39451172481161E-01,1.23904882954186E-01,1.52010193774012E-01,2.44980194503632E-01,1.11912142712184E-01,1.93066971792345E-01,1.8787266192384E-01,1.39728525009737E-01,1.58708737652861E-01,1.39824198801467E-01,1.63053798028608E-01,1.66452976508594E-01,1.35698958565075E-01,1.63463271341894E-01,1.82426766785172E-01,1.50868292573881E-01,2.17564992736321E-01,1.42504419165549E-01,1.25195974361253E-01,1.77540352269715E-01,1.95995862625281E-01,1.6436905988118E-01,2.41165214914928E-01,1.49807515572042E-01,1.70948205740588E-01,1.96276910090612E-01,1.69530346861696E-01,1.8421483854272E-01,1.53504196506087E-01,1.86238945079149E-01,1.50460619582618E-02,-8.20549139372824E-03,2.96585822469132E-02,2.4951282886773E-02,-4.92062133288251E-03,-7.91223109816321E-03,-4.67243665136132E-02,-3.30234285615505E-02,-5.1088822587431E-02,4.47158039924261E-02,-9.99312883840317E-03,-4.89722032086775E-02,-1.70114327610146E-02,-1.55326296359707E-02,-1.95023866760488E-02,-3.05616371778044E-02,5.25636581687245E-02,3.20598238300315E-02,-1.08540657382581E-02,6.33704966168055E-02,-3.05507165984305E-03,1.95106508409804E-02,-1.85452429253828E-02,1.06517584793882E-02,-4.58624603337082E-02,-3.34032523052614E-02,-3.42698993421249E-02,3.1727152470914E-02,5.84631141737058E-04,6.99218856695429E-02,1.48128059218186E-02,7.9104265336675E-03,-1.20132439669918E-02,6.40683619592629E-02
