4.474062996462149083e-02,1.279871908207171616e-01,5.444807919147905649e-03,-4.127746650269288609e-02,-1.670162345801174536e-02,-6.768903229787320841e-02,2.386381044152982023e-01,-1.247302717375147058e-01,-8.369689794840536046e-02,2.288899618686279086e-02,6.247542006286631311e-02,-2.243545390543277146e-02,1.364108107564870331e-01,9.835064391125431654e-03,-6.305281235807823348e-02,1.825179727953697151e-01,6.649901528753340840e-02,-2.950399333836332960e-02,-7.378684545525404648e-02,-5.303864124443080641e-02,-4.727492407044089906e-02,1.133877485012120372e-02,-4.180941041048396103e-03,-1.856935745126192180e-02,-3.656468514013055948e-02,-1.636271063555632954e-01,1.447652837402450474e-02,1.741819376673218456e-01,5.921793677771484271e-02,-1.205612839691541927e-01,-9.517782553832840331e-02,3.503679642493220947e-02,1.340161315052170177e-01,-3.520029337749813053e-02,-6.776061053876815399e-02,-1.545159064062150145e-01,-3.529513991214488361e-02,1.822882961632156518e-01,-2.396452848622474679e-02,-1.036141394452252777e-02,4.511264505529012647e-02,-1.998909182109584182e-01,-3.676211182102653158e-02,2.473697871624118069e-02,-9.836958233847882538e-02,-8.856544237014850329e-02,2.470445740263557122e-01,-1.112615845721564717e-01,3.306502023726876072e-02,1.401919859381240696e-01
1.074493700353785081e-01,6.107190820717165423e-03,-4.486519208085209404e-02,1.206253349730711244e-02,1.779083765419882390e-01,1.175090322978732116e-01,-1.452810441529818128e-02,-7.487972826248530389e-02,1.748931020515946400e-01,4.288100381313721121e-02,1.360457993713368348e-02,9.584545390543276755e-02,-4.426918924351295331e-02,-3.884506439112542925e-02,6.100718764192175625e-02,-6.769202720463027290e-02,-4.169015287533401476e-03,-1.322360066616366792e-01,9.195315454474595196e-02,8.274864124443080671e-02,-7.911492407044089237e-02,-4.529877485012120258e-02,7.888094104104839688e-02,4.400642548738078162e-03,5.353531485986944005e-02,1.505028936444366972e-01,-7.628652837402451203e-02,-3.426193766732184287e-02,-3.117936777714848656e-03,3.560128396915419879e-02,-7.001217446167160019e-02,1.159967964249322137e-01,6.556386849478297585e-02,1.531697066225018722e-01,1.181406105387681482e-01,7.538409359378496488e-02,7.184486008785510858e-02,5.083170383678434906e-02,-3.253547151377525481e-02,1.792785860554774735e-01,5.648735494470987634e-02,-5.965908178904157783e-02,1.165178881789734611e-01,1.284130212837588103e-01,-1.113795823384788192e-01,1.142455762985148705e-02,-2.769457402635572621e-02,2.007715845721564640e-01,1.369250202372687686e-01,-1.730801406187593150e-02
-1.053106299646214966e-01,-1.721028091792828341e-01,2.218519208085209526e-02,-1.712025334973071022e-01,3.002837654198825534e-02,-1.371690322978731946e-01,8.363189558470182638e-02,-4.964972826248530147e-02,-4.228310205159463431e-02,-1.156510038131372126e-01,2.496654200628663223e-01,8.350545390543276381e-02,3.038918924351295681e-02,-1.122493560887457067e-02,-2.004281235807823733e-02,1.503579727953697209e-01,1.256409847124665968e-01,5.473600666163667278e-02,-1.345668454552540472e-01,-1.075186412444308071e-01,3.433492407044089895e-02,6.978877485012120740e-02,1.430409410410483917e-01,-3.792935745126192054e-02,5.832468514013056105e-02,1.260271063555633009e-01,1.109165283740245062e-01,-1.168880623326781637e-01,-5.567206322228515636e-02,2.195487160308458030e-01,2.982217446167159669e-02,2.283367964249322091e-01,-7.354386849478299071e-02,-9.595029337749812204e-02,-3.750610538768148292e-03,-2.012359064062150260e-01,6.980486008785510843e-02,-4.614170383678434934e-02,-1.339045284862247498e-01,-1.057285860554774692e-01,-1.828173549447098534e-01,1.777091821095842447e-02,9.524211182102654272e-02,-4.200697871624117785e-02,-2.249958233847882544e-02,5.248455762985148459e-02,-1.650545740263557049e-01,-3.621158457215646609e-02,5.602502023726876196e-02,-4.202198593812406929e-02
5.541062996462148976e-02,6.514719082071715461e-02,-4.629480791914791088e-02,-2.816253349730711217e-02,1.491683765419882512e-01,-7.226096770212679654e-02,-7.675189558470181528e-02,-3.924027173751470227e-02,1.168868979484053716e-01,9.078899618686278594e-02,3.914579937133682783e-03,1.370654539054327603e-01,-4.207081075648704677e-02,-1.466493560887456929e-02,-8.991718764192176139e-02,-1.312202720463027592e-02,-1.226709847124665964e-01,-9.227600666163666976e-02,4.984315454474595036e-02,8.990864124443080641e-02,3.285075929559102149e-03,1.179087748501212035e-01,-3.781094104104840148e-02,-7.883064254873807519e-02,2.973531485986944528e-02,-1.321828936444366942e-01,-2.152652837402450198e-02,6.948193766732184418e-02,-1.175479367777148426e-01,-3.787871603084580485e-02,-1.133721744616715960e-01,4.473320357506779116e-02,-3.322386849478298210e-02,1.408902933774981436e-01,9.266061053876815945e-02,5.886409359378497186e-02,-2.809513991214488554e-02,6.276170383678435216e-02,5.860547151377525077e-02,1.775314139445225425e-01,-4.709264505529012906e-02,-6.302908178904156888e-02,1.101221118210265471e-01,2.012830212837588006e-01,-1.018504176615211837e-01,1.948145576298514758e-01,-5.381457402635572707e-02,4.559158457215646554e-02,2.298349797627312341e-01,-2.070801406187593174e-02
-3.881062996462148612e-02,-1.651628091792828323e-01,1.503448079191478937e-01,1.212325334973071156e-01,1.088183765419882543e-01,-1.572490322978732091e-01,-9.161895584701817974e-03,-2.591197282624853049e-01,9.911689794840536361e-02,4.939899618686278970e-02,2.011457993713368364e-02,3.330545390543276918e-02,5.556081075648704182e-02,-9.623493560887456943e-02,-6.405718764192175341e-02,1.041320272046302731e-01,2.626901528753339959e-02,-8.153600666163667021e-02,8.898315454474595154e-02,1.148913587555691895e-01,1.987949240704408871e-01,-2.444877485012120558e-02,-2.372905895895160294e-02,-7.910935745126192187e-02,-1.654685140130559857e-03,-4.866710635556331654e-02,2.783652837402450508e-02,6.030193766732184352e-02,-1.545179367777148594e-01,-1.819512839691541928e-01,5.111217446167160006e-02,7.074679642493221510e-02,-7.853386849478298515e-02,1.050697066225018822e-01,5.299061053876814864e-02,-1.107959064062150334e-01,-8.294486008785510733e-02,-4.819829616321565091e-02,1.210954715137752546e-01,-1.549885860554774675e-01,9.617354944709874398e-03,4.137091821095842392e-02,1.283221118210265133e-01,2.339730212837588252e-01,7.704958233847881977e-02,-1.967455762985148571e-02,9.680542597364426294e-02,-4.275841542784353244e-02,1.742949797627312281e-01,8.318198593812406449e-02
1.080062996462148942e-02,1.965728091792828258e-01,1.879751920808521160e-01,1.937466502692886550e-03,4.717162345801174245e-02,1.073190322978732070e-01,3.129810441529818493e-02,4.677972826248529697e-02,8.088689794840536740e-02,2.464899618686278854e-02,-1.656545799371336725e-01,-8.051545390543277114e-02,9.084081075648704762e-02,-6.681506439112543105e-02,5.923718764192176245e-02,-4.693202720463027916e-02,-2.948901528753340023e-02,9.258399333836332679e-02,5.723684545525405121e-02,-2.410913587555691961e-01,-1.395950759295591093e-01,-6.421877485012120190e-02,-1.947709410410483899e-01,4.258935745126192496e-02,3.321468514013056067e-02,-1.616171063555633114e-01,-1.308265283740245033e-01,6.270806233267815777e-02,1.252420632222851493e-01,-6.478128396915419640e-02,-6.722174461671598551e-03,1.002967964249322219e-01,1.490261315052170132e-01,9.332029337749812858e-02,9.988938946123185336e-02,2.316640935937849810e-01,-4.970486008785511556e-02,1.943017038367843285e-01,1.832354715137752554e-01,1.381085860554774614e-01,4.419735494470987403e-02,-3.593908178904157980e-02,7.131211182102653590e-02,-1.389697871624118175e-02,-5.330958233847882949e-02,7.486544237014851333e-02,7.413542597364426723e-02,9.088841542784353855e-02,-9.214979762731239157e-03,1.730801406187593150e-02
-1.550993700353785198e-01,1.363528091792828301e-01,-1.644151920808521183e-01,-8.212746650269288351e-02,1.884116234580117677e-01,1.105890322978732021e-01,7.056189558470182810e-02,-1.949897282624852846e-01,1.112731020515946301e-01,-1.090289961868627922e-01,-4.810542006286631228e-02,-6.565545390543277293e-02,8.525081075648704987e-02,-4.344935608874569109e-03,-4.026718764192176170e-02,1.132797279536972360e-02,2.174390152875333992e-01,-1.878060066616366874e-01,3.352684545525404930e-02,5.821135875556919526e-02,-1.083749240704409006e-01,1.039887748501212017e-01,-4.560941041048396233e-03,7.021935745126192674e-02,1.432146851401305543e-01,-8.165289364443667486e-02,-1.752734716259754799e-01,8.002193766732183799e-02,-1.449120632222851424e-01,-2.633871603084580668e-02,-8.382217446167160302e-02,-1.551679642493221031e-02,-7.446131505217015722e-03,1.170293377498126709e-03,-1.891993894612318539e-01,-1.172240935937849671e-01,1.483151399121448721e-01,2.311582961632156485e-01,-2.028154715137752417e-01,-3.636858605547747120e-02,5.397735494470987105e-02,-1.838109182109584350e-01,-7.688788817897346251e-02,1.528130212837588153e-01,-1.492895823384788323e-01,7.628544237014850404e-02,2.136045740263557147e-01,1.243158457215647050e-02,-3.016502023726876092e-02,1.368780140618759411e-01
8.875937003537850978e-02,1.133728091792828435e-01,-8.413480791914790258e-02,1.256574665026928828e-01,-3.857837654198825739e-02,1.178809677021267904e-01,-2.260681044152982044e-01,2.105972826248529370e-02,-1.339731020515946280e-01,-1.866899618686278933e-02,2.631542006286631541e-02,1.482545390543277275e-02,6.716918924351295006e-02,-1.917449356088745671e-01,-8.985281235807823785e-02,-5.000797279536971923e-02,-8.443098471246658632e-02,4.684600666163667160e-02,-6.461684545525404888e-02,-9.879135875556918633e-02,-1.412749240704408993e-01,-3.354122514987879777e-02,2.020905895895160412e-02,1.610642548738077350e-03,-2.742946851401305564e-01,7.200289364443668294e-02,-3.595865283740244944e-01,-2.796806233267815425e-02,1.005220632222851573e-01,9.308871603084581392e-02,5.507825538328401001e-03,-7.455320357506778350e-02,1.219661315052170125e-01,4.159029337749813038e-02,1.490706105387681613e-01,-1.067659064062150276e-01,9.674513991214489517e-02,2.321817038367843533e-01,5.924547151377525245e-02,-1.814814139445225238e-01,4.429735494470986995e-02,2.616091821095842263e-02,-5.112788817897346433e-02,-7.590302128375880919e-02,-3.269958233847882617e-02,2.560544237014851510e-02,3.678457402635572360e-02,1.725158457215646840e-02,-1.762497976273123823e-02,1.478380140618759386e-01
-7.263062996462149590e-02,-1.592971908207171661e-01,1.097448079191479103e-01,3.774746650269288767e-02,-4.884837654198825874e-02,-3.042903229787320002e-02,-5.260810441529818748e-02,-1.360297282624852722e-01,-6.590310205159463641e-02,3.477899618686278865e-02,-9.821542006286632098e-02,1.301545390543277364e-02,-4.746918924351295477e-02,4.963493560887456690e-02,3.127718764192175677e-02,5.139202720463027785e-02,-2.658098471246659461e-02,-2.642399333836333020e-02,-1.269768454552540338e-01,-8.805135875556918679e-02,-1.993492407044089587e-02,2.396122514987879606e-02,-8.935094104104840396e-02,-5.752935745126191991e-02,-5.146468514013055606e-02,-2.932893644436681754e-03,9.884347162597549585e-02,-2.601806233267815391e-02,-1.047279367777148446e-01,2.533871603084580579e-02,3.713217446167160068e-02,-2.561320357506778958e-02,1.003761315052170144e-01,7.902029337749812143e-02,1.090906105387681596e-01,3.617590640621503456e-02,-1.167548600878551002e-01,2.571829616321564746e-02,1.048845284862247457e-01,-2.113014139445225370e-01,-3.387264505529012648e-02,9.930908178904157557e-02,-5.488211182102653574e-02,7.460697871624118183e-02,7.528041766152117342e-02,-4.020455762985148535e-02,-1.333345740263557067e-01,-3.005158457215647075e-02,1.716750202372687717e-01,-1.516801406187593369e-02
-2.181937003537851028e-02,-2.269280917928283639e-02,-6.338480791914789803e-02,6.858253349730711323e-02,4.403162345801174549e-02,1.851790322978732195e-01,-1.784681044152982010e-01,7.868972826248529784e-02,2.706689794840536761e-02,-9.097100381313720507e-02,-1.833542006286631790e-02,1.297754539054327694e-01,6.720081075648703939e-02,-3.795493560887457096e-02,4.312812358078238137e-03,-1.810279727953697237e-01,-2.123909847124666184e-01,1.763993338363327099e-03,1.287368454552540453e-01,-1.511113587555691917e-01,-2.481650759295591091e-01,2.053877485012120530e-02,-3.535905895895160439e-02,-2.246935745126192249e-02,-1.164531485986944163e-02,-5.134710635556331837e-02,-2.149665283740244959e-01,-1.359806233267815689e-02,-4.611206322228515730e-02,2.023871603084580542e-02,7.587217446167160428e-02,2.270320357506779019e-02,3.062613150521701494e-02,4.191970662250187052e-02,5.649389461231851643e-03,1.269540935937849835e-01,-6.986513991214489405e-02,1.937829616321564905e-02,-1.626547151377525161e-02,-9.798858605547747236e-02,1.615226450552901261e-01,3.429908178904157723e-02,1.861978881789734808e-01,1.403469787162411886e-01,1.499582338478825435e-03,2.579154423701485177e-01,2.579542597364427314e-02,-5.550841542784352989e-02,8.746497976273123753e-02,1.984780140618759292e-01
